"","DepMap_ID","stripped_cell_line_name","CCLE_Name","Alias","COSMICID","sex","source","Achilles_n_replicates","cell_line_NNMD","culture_type","culture_medium","cas9_activity","RRID","sample_collection_site","primary_or_metastasis","primary_disease","Subtype","age","Sanger_Model_ID","WTSI_Master_Cell_ID","depmap_public_comments","lineage","lineage_subtype","lineage_sub_subtype","lineage_molecular_subtype","copy_number","abs_CN","mRNA_expression","protein_expression","CERES","p_dep"
"738","ACH-000743","CORL95","CORL95_LUNG","",1297439,"Male","ECACC",NA,NA,"","","","CVCL_2418","lung","Primary","Lung Cancer","Small Cell Lung Cancer (SCLC)",64,"SIDM00521",1769,"","lung","SCLC","","",1.04921895195068,3,2.29865831556452,NA,NA,NA
"739","ACH-000744","NCIH1623","NCIH1623_LUNG","",687798,"Male","ATCC",NA,NA,"","","","CVCL_1481","lymph_node","Metastasis","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",58,"SIDM00747",1238,"","lung","NSCLC","NSCLC_adenocarcinoma","",0.737678858757541,2,5.0574502721839,NA,NA,NA
"740","ACH-000745","MOLP8","MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","",1330950,"Male","DSMZ",NA,NA,"","","","CVCL_2124","haematopoietic_and_lymphoid_tissue","Primary","Myeloma","Multiple Myeloma",52,"SIDM00434",924,"","plasma_cell","multiple_myeloma","","",1.00147174993001,2,0.137503523749935,NA,NA,NA
"741","ACH-000746","GSS","GSS_STOMACH","",NA,"Male","RIKEN",2,-3.05520842951963,"","RPMI + 10% FBS","87.9","CVCL_8876","liver","Metastasis","Gastric Cancer","Adenocarcinoma",75,"",NA,"","gastric","gastric_adenocarcinoma","","",1.07065464714985,3,4.24412594328373,NA,-0.096856271752514,0.0324565639864299
"742","ACH-000747","NCIH1703","NCIH1703_LUNG","",908474,"Male","ATCC",2,-4.33667410436829,"Adherent","RPMI + 10% FBS","91","CVCL_1490","lung","Primary","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",54,"SIDM00740",1239,"","lung","NSCLC","NSCLC_squamous","",2.1115122434691,7,1.13093086982645,NA,-0.00912081912901586,0.00805921474896068
"743","ACH-000748","SJSA1","SJSA1_BONE","",909717,"Male","ATCC",1,-4.50229503432828,"Adherent","RPMI + 10% FBS","55.3","CVCL_1697","bone","Primary","Bone Cancer","Osteosarcoma",19,"SIDM01112",1180,"","bone","osteosarcoma","","",0.9577154274342,2,2.78240856492737,-0.888261602988303,0.133558908576955,0.00140927399180017
"744","ACH-000749","DMS273","DMS273_LUNG","",687985,"Female","ECACC",NA,NA,"","","","CVCL_1176","pleural_effusion","Metastasis","Lung Cancer","Small Cell Lung Cancer (SCLC)",50,"SIDM00522",1862,"","lung","SCLC","","",0.907353650213308,2,0.790772037862,-0.897000350512714,NA,NA
"745","ACH-000750","LOXIMVI","LOXIMVI_SKIN","",905974,"Male","NCI/DCTD",0,-0.300037825581587,"","RPMI + 10% FBS","59.2","CVCL_1381","lymph_node","Metastasis","Skin Cancer","Melanoma",58,"SIDM00149",401,"","skin","melanoma","","",1.06046476481753,4,4.36806987653208,NA,NA,NA
"746","ACH-000751","OCIM1","OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","",1330985,"Unknown","DSMZ",0,-0.704424965829394,"","IMDM + 10% FBS","","CVCL_2149","haematopoietic_and_lymphoid_tissue","","Leukemia","Acute Myelogenous Leukemia (AML), M6 (Erythroleukemia)",62,"SIDM00458",1679,"","blood","AML","M6","",0.961126267802812,3,0.16349873228288,NA,NA,NA
"747","ACH-000752","NCIH196","NCIH196_LUNG","",1240186,"Male","ATCC",NA,NA,"","","","CVCL_1509","pleural_effusion","Metastasis","Lung Cancer","Small Cell Lung Cancer (SCLC)",68,"SIDM00761",1250,"","lung","SCLC","","",0.92589052001826,2,2.877744249949,NA,NA,NA
"748","ACH-000753","JMSU1","JMSU1_URINARY_TRACT","",NA,"Male","DSMZ",2,-5.8347459789234,"Adherent","RPMI + 10% FBS + 2mM Glutamax","45","CVCL_2081","ascites","Metastasis","Bladder Cancer","Carcinoma",75,"",NA,"","urinary_tract","bladder_carcinoma","","",2.98491850509539,7,7.72137265947682,2.21956573153589,-0.188063148145408,0.0853990812194176
"749","ACH-000754","L428","L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","",907322,"Female","DSMZ",2,-3.32337054131489,"","","","CVCL_1361","pleural_effusion","","Lymphoma","B-cell, Hodgkins",37,"SIDM00327",1804,"","lymphocyte","hodgkin_lymphoma","","",0.967168295747866,2,1.49569516262407,0.294928831738937,NA,NA
"750","ACH-000755","HCC2218","HCC2218_BREAST","",749716,"Female","ATCC",NA,NA,"","","","CVCL_1263","breast","Primary","Breast Cancer","Breast Ductal Carcinoma",38,"SIDM00772",352,"","breast","breast_ductal_carcinoma","ERneg_HER2pos","HER2_amp",0.578754408029954,1,4.16510798514454,NA,NA,NA
"751","ACH-000756","GI1","GI1_CENTRAL_NERVOUS_SYSTEM","",906871,"Male","RIKEN",1,-3.67104051822169,"Adherent","DMEM + 10% FBS","95.9","CVCL_1231","central_nervous_system","Primary","Brain Cancer","Glioblastoma",61,"SIDM00273",245,"","central_nervous_system","glioma","glioblastoma","",1.42846561913825,4,6.04330075436418,NA,-0.0101443366775898,0.00918040860413718
"752","ACH-000757","A427","A427_LUNG","",910851,"Male","Academic lab",3,-2.78963063972467,"not found","not found","66.3","CVCL_1055","lung","","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,"SIDM00810",1839,"","lung","NSCLC","NSCLC_adenocarcinoma","",1.02688390877105,NA,2.82781902461732,NA,-0.0662335522591378,0.0167696904083783
"753","ACH-000758","MKN74","MKN74_STOMACH","",NA,"Male","HSRRB",2,-3.91497594469942,"","RPMI + 10% FBS","92.7","CVCL_2791","liver","Metastasis","Gastric Cancer","Adenocarcinoma",37,"SIDM00248",NA,"","gastric","gastric_adenocarcinoma","","",0.949886780337339,2,3.78031009904338,NA,-0.0830215461106257,0.0188596293270914
"754","ACH-000759","MDAMB175VII","MDAMB175VII_BREAST","",908120,"Female","ATCC",NA,NA,"","","","CVCL_1400","pleural_effusion","Metastasis","Breast Cancer","Breast Ductal Carcinoma",56,"SIDM00633",50,"","breast","breast_ductal_carcinoma","ERpos_HER2neg","HER2_amp",0.89755797634964,2,5.39437694495706,NA,NA,NA
"755","ACH-000760","LNZ308","LNZ308_CENTRAL_NERVOUS_SYSTEM","",NA,"Unknown","Academic lab",2,-5.0566737764767,"not found","not found","89.8","CVCL_0394","central_nervous_system","","Brain Cancer","Glioblastoma",NA,"SIDM00682",NA,"","central_nervous_system","glioma","glioblastoma","",0.945674967957823,3,2.13750352374994,NA,-0.0378176784841185,0.0157501297649915
"756","ACH-000761","NUGC2","NUGC2_STOMACH","",NA,"Female","HSRRB",NA,NA,"","","","CVCL_1611","lymph_node","Metastasis","Gastric Cancer","Adenocarcinoma",56,"",NA,"","gastric","gastric_adenocarcinoma","","",0.791930813759734,4,4.63749432520631,NA,NA,NA
"757","ACH-000762","YD38","YD38_UPPER_AERODIGESTIVE_TRACT","",NA,"Male","KCLB",2,-3.4210624831799,"","RPMI + 10% FBS","83.9","CVCL_L083","upper_aerodigestive_tract","","Head and Neck Cancer","Squamous Cell Carcinoma",67,"",NA,"","upper_aerodigestive","upper_aerodigestive_squamous","","",0.943140124673592,3,0.863938450423971,NA,-0.00784426110731123,0.00803905171054068
"758","ACH-000763","MM1S","MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","",1659818,"Female","Academic lab",2,-2.80276025178467,"Mixed adherent and suspension","RPMI + 10% FBS","93.1","CVCL_8792","haematopoietic_and_lymphoid_tissue","Primary","Myeloma","Multiple Myeloma",NA,"SIDM01265",995,"","plasma_cell","multiple_myeloma","","",1.00860148956667,2,2.22650852980868,NA,-0.343150558915421,0.219975548508724
"759","ACH-000764","SH10TC","SH10TC_STOMACH","",NA,"Unknown","RIKEN",2,-2.83075561107001,"Adherent","RPMI + 10% FBS","70.9","CVCL_5167","stomach","Primary","Gastric Cancer","Adenocarcinoma, mucinous",NA,"",NA,"","gastric","gastric_adenocarcinoma","mucinous","",1.18558676877536,6,5.47248777146274,NA,-0.105497688946882,0.0226917774612986
"760","ACH-000765","WM983B","WM983B_SKIN","",NA,"Male","Academic lab",2,-4.02981132544662,"","RPMI + 10% FBS","86.9","CVCL_6809","lymph_node","Metastasis","Skin Cancer","Melanoma",NA,"",NA,"","skin","melanoma","","",1.14818659385772,3,2.99276843076892,NA,0.109377537021774,0.00173354464689178
"761","ACH-000766","NCIH1648","NCIH1648_LUNG","",687799,"Male","ATCC",4,-3.79656284667808,"Mixed adherent and suspension","RPMI + 10% FBS","87.9","CVCL_1482","lymph_node","Metastasis","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",39,"SIDM00746",712,"","lung","NSCLC","NSCLC_adenocarcinoma","",1.43987000995417,5,4.77030048949942,NA,0.0230050111918422,0.00636575998564512
"762","ACH-000767","NCIH526","NCIH526_LUNG","",688025,"Male","ATCC",2,-3.00906667170511,"Suspension","RPMI + 10% FBS","77.6","CVCL_1569","bone_marrow","Metastasis","Lung Cancer","Small Cell Lung Cancer (SCLC)",55,"SIDM01128",1380,"","lung","SCLC","","",0.769782009301316,2,0.887525270741587,NA,-0.0423920644563895,0.0191698023237326
"763","ACH-000768","MDAMB231","MDAMB231_BREAST","",905960,"Female","ATCC",2,-3.83952064238625,"Adherent","RPMI + 10% FBS","91","CVCL_0062","pleural_effusion","Metastasis","Breast Cancer","Carcinoma",51,"SIDM00146",1013,"","breast","breast_carcinoma","ERneg_HER2neg","basal_B",0.847431753825517,2,4.3305584000308,0.956044824829866,-0.0983326222058708,0.0202661178804087
"764","ACH-000769","LK2","LK2_LUNG","",687787,"Male","RIKEN",3,-3.89964315842057,"Adherent","DMEM + 10% FBS","81.5","CVCL_1377","lung","Primary","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",NA,"SIDM00548",45,"","lung","NSCLC","NSCLC_squamous","",1.26019741892042,2,3.16992500144231,0.175855927260108,-0.094782005995816,0.0203796243259577
"765","ACH-000770","P31FUJ","P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","",909253,"Male","HSRRB",3,-3.62250634782684,"","RPMI + 10% FBS","87.6","CVCL_1632","haematopoietic_and_lymphoid_tissue","","Leukemia","Acute Myelogenous Leukemia (AML), M5 (Eosinophilic/Monocytic)",NA,"SIDM00363",642,"","blood","AML","M5","",0.955168952316101,2,1.4541758931858,NA,-0.0680544623522235,0.0203359573200893
"766","ACH-000771","BICR56","BICR56_UPPER_AERODIGESTIVE_TRACT","",NA,"Female","ECACC",2,-4.86205285047774,"Adherent","DMEM + 10% FBS + 2mM Glutamine + 0.4ug/ml Hydrocortisone","80.7","CVCL_2313","upper_aerodigestive_tract","Primary","Head and Neck Cancer","Squamous Cell Carcinoma, oral",NA,"",NA,"","upper_aerodigestive","upper_aerodigestive_squamous","oral","",0.594267882820287,1,1.09761079662642,NA,-0.0861112327061052,0.0274560675272483
"767","ACH-000772","TE441T","TE441T_SOFT_TISSUE","",924248,"Female","ATCC",NA,NA,"","","","CVCL_1754","soft_tissue","","Sarcoma","Rhabdomyosarcoma",14,"SIDM01173",298,"","soft_tissue","rhabdomyosarcoma","","",1.23814865578966,3,3.10433665981474,NA,NA,NA
"768","ACH-000773","KIJK","KIJK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","",NA,"Male","HSRRB",3,-3.49207089297217,"","RPMI + 20% FBS","83.2","CVCL_2093","pleural_effusion","","Lymphoma","T-cell, Non-Hodgkins, Anaplastic Large Cell (ALCL)",15,"",NA,"","lymphocyte","non_hodgkin_lymphoma","t_cell_ALCL","",1.05926021896344,2,0.0565835283663675,NA,0.106140939131429,0.00319823976650696
"769","ACH-000774","RERFLCAD2","RERFLCAD2_LUNG","",NA,"Male","HSRRB",2,-2.73605594488349,"Adherent","RPMI + 10% FBS","83.6","CVCL_1652","lung","Primary","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,"",NA,"","lung","NSCLC","NSCLC_adenocarcinoma","",1.21700712647261,4,1.09761079662642,NA,0.228074841162678,0.000664327151934256
"770","ACH-000775","NCIH727","NCIH727_LUNG","",724855,"Female","ATCC",2,-4.66989611610911,"Adherent","RPMI + 10% FBS","67.8","CVCL_1584","lung","Primary","Lung Cancer","Carcinoid",65,"SIDM01119",341,"","lung","lung_carcinoid","","",0.77978521981934,2,4.99322146736894,NA,0.0614657312431091,0.00371817563446187
"771","ACH-000776","ONS76","ONS76_CENTRAL_NERVOUS_SYSTEM","",909248,"Female","HSRRB",2,-2.74312825240142,"","RPMI + 10% FBS","93.5","CVCL_1624","central_nervous_system","Primary","Brain Cancer","Medulloblastoma",2,"SIDM00567",67,"","central_nervous_system","medulloblastoma","","non_MYC",1.05917388110626,4,1.91073266190291,NA,-0.00591195637391186,0.00682093106202151
"772","ACH-000777","KYSE30","KYSE30_OESOPHAGUS","",NA,"Male","DSMZ",2,-3.8513042171249,"Adherent","RPMI:F12 (1:1) + 20% FBS","89","CVCL_1351","oesophagus","Primary","Esophageal Cancer","Squamous Cell Carcinoma",64,"SIDM00015",NA,"","esophagus","esophagus_squamous","","",0.968066923451657,3,1.91073266190291,NA,0.13258592423123,0.000902889601152434
"773","ACH-000778","HSC3","HSC3_UPPER_AERODIGESTIVE_TRACT","",907061,"Male","HSRRB",2,-2.80092292609758,"","EMEM + 10% FBS","79.8","CVCL_1288","upper_aerodigestive_tract","Metastasis","Head and Neck Cancer","Squamous Cell Carcinoma",64,"SIDM00589",648,"","upper_aerodigestive","upper_aerodigestive_squamous","","",0.769988777269817,2,1.43829285157915,-0.404264580989146,-0.0534978486799099,0.0146781110448153
"774","ACH-000779","PC9","PC9_LUNG","",NA,"Male","Academic lab",NA,NA,"","","","CVCL_B260","lung","","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,"SIDM00236",NA,"","lung","NSCLC","NSCLC_adenocarcinoma","",0.763710702786442,NA,3.78031009904338,NA,NA,NA
"775","ACH-000780","NCIH1105","NCIH1105_LUNG","",908468,"Male","ATCC",NA,NA,"","","","CVCL_1455","lymph_node","Metastasis","Lung Cancer","Small Cell Lung Cancer (SCLC)",73,"SIDM00652",128,"","lung","SCLC","","",1.23442493803955,2,1.29278174922785,NA,NA,NA
"776","ACH-000781","NCIH2023","NCIH2023_LUNG","",1240187,"Male","ATCC",4,-5.5369292257323,"Adherent","DMEM:F12 (1:1) + 5% FBS + 2mM L-glutamine + 5ug/ml Insulin+ 0.01mg/ml Transferrin+ 10nM Selenium + 10mM HEPES + 10nM Hydrocortisone + 10nM Beta estradiol","84.8","CVCL_1515","lymph_node","Metastasis","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",26,"SIDM00753",1266,"","lung","NSCLC","NSCLC_adenocarcinoma","",0.747875453814428,2,2.36457243229586,NA,0.0464047846948087,0.00428040759347365
"777","ACH-000782","SEM","SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","",NA,"Female","DSMZ",2,-2.65454206182989,"Suspension","IMDM + 10% FBS","74.6","CVCL_0095","haematopoietic_and_lymphoid_tissue","Primary","Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell",5,"",NA,"","blood","ALL","b_cell","",1.00220067589095,2,1.55090066464752,-0.0300141213229949,-0.141399856389172,0.0388869105398351
"778","ACH-000783","CAMA1","CAMA1_BREAST","",946382,"Female","ATCC",3,-2.91326395878059,"Adherent","EMEM + 10% FBS","93.5","CVCL_1115","pleural_effusion","Metastasis","Breast Cancer","Carcinoma",51,"SIDM00920",363,"","breast","breast_carcinoma","ERpos_HER2neg","luminal",1.85691346019573,5,6.24355484277846,2.19392399876228,-0.30837531593258,0.176580471612225
"779","ACH-000784","KYSE70","KYSE70_OESOPHAGUS","",753576,"Male","DSMZ",2,-5.23065872083165,"","RPMI + 10% FBS","86.4","CVCL_1356","oesophagus","Primary","Esophageal Cancer","Squamous Cell Carcinoma",77,"SIDM01024",2219,"","esophagus","esophagus_squamous","","",1.08107223835549,3,4.46205231879643,-1.21615909096912,-0.077320281233409,0.0217532810294582
"780","ACH-000785","NCIH2126","NCIH2126_LUNG","",NA,"Male","ATCC",3,-3.3269318373806,"Adherent","DMEM:F12 (1:1) + 5% FBS + 2mM L-glutamine + 5ug/ml Insulin+ 0.01mg/ml Transferrin+ 10nM Selenium + 10mM HEPES + 10nM Hydrocortisone + 10nM Beta estradiol","81.3","CVCL_1532","haematopoietic_and_lymphoid_tissue","Metastasis","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",65,"SIDM00775",NA,"","lung","NSCLC","NSCLC_adenocarcinoma","",0.682436835282964,2,0.526068811667588,NA,-0.142212247196949,0.0412945989050836
"781","ACH-000786","DAUDI","DAUDI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","",906831,"Male","ATCC",NA,NA,"","","","CVCL_0008","haematopoietic_and_lymphoid_tissue","","Lymphoma","B-cell, Non-Hodgkins, Burkitts",16,"SIDM00845",1783,"","lymphocyte","non_hodgkin_lymphoma","b_cell_burkitt","",1.01068930888603,2,0.0565835283663675,NA,NA,NA
"782","ACH-000787","LXF289","LXF289_LUNG","",753592,"Male","DSMZ",3,-5.02263737079317,"Adherent","F12 + 10% FBS","82.2","CVCL_1394","lung","Primary","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",63,"SIDM00339",1175,"","lung","NSCLC","NSCLC_adenocarcinoma","",0.907588024537815,3,4.06695024392463,0.180778077821696,-0.0242244523894018,0.0111054047846686
"783","ACH-000788","A2058","A2058_SKIN","",906792,"Male","ATCC",2,-5.19088711400676,"Adherent","DMEM + 10% FBS","","CVCL_1059","lymph_node","Metastasis","Skin Cancer","Melanoma",43,"SIDM00797",652,"","skin","melanoma","","",0.942969770938499,2,1.6507645591169,-0.654319067603563,0.0567145161262763,0.00288043039442541
"784","ACH-000789","NCIH810","NCIH810_LUNG","",925341,"Male","ATCC",NA,NA,"","","","CVCL_1590","lung","Primary","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma",51,"SIDM01116",1104,"","lung","NSCLC","NSCLC_large_cell","",0.43827138704435,1,1.0071955014042,NA,NA,NA
"785","ACH-000790","SHP77","SHP77_LUNG","",724872,"Male","ATCC",2,-3.47027427876318,"Mixed adherent and suspension","RPMI + 10% FBS","89.4","CVCL_1693","lung","Primary","Lung Cancer","Small Cell Lung Cancer (SCLC)",54,"SIDM01078",1479,"","lung","SCLC","","",1.24328192513703,3,4.12515513132229,1.69964089210986,0.143550003054897,0.00153107348608546
"786","ACH-000791","RERFLCAD1","RERFLCAD1_LUNG","",NA,"Male","HSRRB",4,-3.29751457152141,"Adherent","RPMI + 10% FBS","87.2","CVCL_1651","lung","Primary","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",70,"",NA,"","lung","NSCLC","NSCLC_adenocarcinoma","",1.10533352173599,4,0.678071905112638,NA,-0.0897830615198126,0.0183177314881802
"787","ACH-000792","BFTC909","BFTC909_KIDNEY","",910698,"Male","DSMZ",2,-4.60594617681871,"","DMEM + 10% FBS","61.2","CVCL_1084","kidney","Primary","Kidney Cancer","Renal Carcinoma, transitional cell",64,"SIDM00988",1284,"","kidney","renal_cell_carcinoma","transitional_cell","",0.823940201439245,1,2.34482849699744,NA,-0.114864304940335,0.0447234508769246
"788","ACH-000793","KATOIII","KATOIII_STOMACH","",907276,"Male","ATCC",2,-4.58916863006861,"Mixed adherent and suspension","IMDM + 20% FBS","68.9","CVCL_0371","pleural_effusion","Metastasis","Gastric Cancer","Adenocarcinoma, signet ring cell",55,"SIDM00687",406,"","gastric","gastric_adenocarcinoma","signet_ring_cell","",1.0584027731189,4,5.2637856138908,1.78284670358988,-0.109591379004914,0.0330773507383732
"789","ACH-000794","BICR22","BICR22_UPPER_AERODIGESTIVE_TRACT","",1240121,"Male","ECACC",2,-4.10269521936073,"Adherent","DMEM + 10% FBS + 2mM Glutamine + 0.4ug/ml Hydrocortisone","94.4","CVCL_2310","lymph_node","Metastasis","Head and Neck Cancer","Squamous Cell Carcinoma, oral",NA,"SIDM00485",1575,"","upper_aerodigestive","upper_aerodigestive_squamous","oral","",0.593116827166618,1,0.985500430304885,-1.54830843328987,-0.0527813055569294,0.0145627039173586
"790","ACH-000795","MOLT13","MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","",908146,"Female","DSMZ",NA,NA,"","","","CVCL_1422","bone_marrow","","Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell",2,"SIDM00433",86,"","blood","ALL","t_cell","",0.992523473887961,2,0.344828496997441,NA,NA,NA
"791","ACH-000796","MCAS","MCAS_OVARY","",NA,"Female","HSRRB",2,-4.24131804072976,"Adherent","EMEM + 15% FBS","90.2","CVCL_3020","ovary","Primary","Ovarian Cancer","Cystadenocarcinoma, mucinous",NA,"SIDM00008",NA,"","ovary","ovary_adenocarcinoma","mucinous","",1.27762460979021,2,3.75381844317354,NA,-0.168241717639084,0.065749898757236
"792","ACH-000797","HLFA","HLFA_FIBROBLAST","",NA,"Female","ATCC",NA,NA,"","","","CVCL_2255","fibroblast","Primary","Fibroblast","Lung",54,"",NA,"","fibroblast","fibroblast_lung","","",0.999655041250921,2,4.57288966842058,NA,NA,NA
"793","ACH-000798","CL40","CL40_LARGE_INTESTINE","",1240124,"Female","DSMZ",0,-2.72902057394765,"Adherent","DMEM:F12 (1:1) + 20% heat inactivated FBS","76.1","CVCL_1982","Colon","Primary","Colon/Colorectal Cancer","Adenocarcinoma",NA,"SIDM00960",555,"","colorectal","colorectal_adenocarcinoma","","",0.981252416410393,2,5.7894684369412,NA,NA,NA
"794","ACH-000799","HS695T","HS695T_SKIN","",NA,"Male","ATCC",2,-3.06350540391714,"Adherent","EMEM + 10% FBS","62.2","CVCL_0851","lymph_node","Metastasis","Skin Cancer","Melanoma, amelanotic",26,"",NA,"","skin","melanoma","amelanotic","",0.879406675088624,2,2.48800077083407,-0.855039495855477,-0.0572798218986094,0.0168075021265702
"795","ACH-000800","NCIH446","NCIH446_LUNG","",688023,"Male","ATCC",2,-2.95570048708909,"Mixed adherent and suspension","RPMI + 10% FBS","82.8","CVCL_1562","pleural_effusion","Metastasis","Lung Cancer","Small Cell Lung Cancer (SCLC)",61,"SIDM00965",1222,"","lung","SCLC","","",1.13008581193149,4,1.37851162325373,-0.399578564350713,0.169942290583554,0.00141939835940445
"796","ACH-000801","HS936T","HS936T_SKIN","",NA,"Male","ATCC",2,-3.67952407829866,"Adherent","DMEM + 10% FBS","85","CVCL_1033","skin","","Skin Cancer","Melanoma",NA,"",NA,"","skin","melanoma","","",0.728964522546344,NA,5.74658149978581,NA,-0.0265643843142813,0.0113668017827878
"797","ACH-000802","BFTC905","BFTC905_URINARY_TRACT","",910926,"Female","DSMZ",2,-4.9015209060907,"Adherent","DMEM + 10% FBS","61.2","CVCL_1083","urinary_tract","Primary","Bladder Cancer","Transitional Cell Carcinoma",51,"SIDM00989",1583,"","urinary_tract","bladder_carcinoma","bladder_transitional_cell","",0.78270673305894,2,1.26903314645524,NA,0.0139905515059144,0.00593449338649354
